dataset_id,fold_id,subject_id,k,valid,num_present_classes,required_windows_per_class,insufficient_classes
hapt,loso_subject_1,1,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_1,1,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_1,1,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_1,1,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_1,1,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_1,1,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 3, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,0,True,12,1,{}
hapt,loso_subject_2,2,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_2,2,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_2,2,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 2, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,0,True,12,1,{}
hapt,loso_subject_3,3,1,True,12,2,{}
hapt,loso_subject_3,3,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,12,False,12,13,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,13,False,12,14,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,14,False,12,15,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,15,False,12,16,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_3,3,16,False,12,17,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 2, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 2, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,0,True,12,1,{}
hapt,loso_subject_4,4,1,False,12,2,"{""3"": {""available_windows"": 1, ""name"": ""Sitting""}}"
hapt,loso_subject_4,4,2,False,12,3,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,3,False,12,4,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,4,False,12,5,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,5,False,12,6,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,6,False,12,7,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,7,False,12,8,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,8,False,12,9,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,9,False,12,10,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,10,False,12,11,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
hapt,loso_subject_4,4,11,False,12,12,"{""1"": {""available_windows"": 2, ""name"": ""Walking Upstairs""}, ""3"": {""available_windows"": 1, ""name"": ""Sitting""}, ""4"": {""available_windows"": 4, ""name"": ""Standing""}, ""6"": {""available_windows"": 2, ""name"": ""Stand To Sit""}, ""7"": {""available_windows"": 3, ""name"": ""Sit To Stand""}, ""8"": {""available_windows"": 2, ""name"": ""Sit To Lie""}}"
